Tool,VM,size,GPU,PKG,seconds
pinpoint, node, 4096, 9.38999999999999, 983.9, 33.52447549
pinpoint, node, 4096, 0, 951.97, 32.84578103
pinpoint, node, 4096, 10.0699999999999, 1024.54, 33.68814589
pinpoint, node, 4096, 5.26999999999998, 969.7, 33.23323237
pinpoint, node, 4096, 0, 941.62, 32.97135984
pinpoint, bun, 1024, 1.06999999999999, 119.03, 4.75919675
pinpoint, bun, 1024, 2.17999999999999, 130.09, 4.82866558
pinpoint, bun, 1024, 1.22, 121.69, 4.79873457
pinpoint, bun, 1024, 0, 104.28, 4.59099881
pinpoint, bun, 1024, 0, 130.39, 4.69117725
pinpoint, bun, 1024, 0, 119.48, 4.69166690
pinpoint, bun, 1024, 0, 127.99, 4.73727291
pinpoint, bun, 1024, 0.149999999999991, 135.54, 4.71049447
pinpoint, bun, 1024, 0.859999999999999, 145.55, 4.78083686
pinpoint, bun, 1024, 0, 109.78, 4.67410814
pinpoint, bun, 1024, 0.11999999999999, 121.45, 4.71346679
pinpoint, bun, 1024, 0, 114.88, 4.68083602
pinpoint, bun, 1024, 0.169999999999987, 120.15, 4.71072142
pinpoint, bun, 1024, 0, 113.59, 4.65392826
pinpoint, bun, 1024, 0.179999999999993, 110.26, 4.73602784
pinpoint, bun, 2048, 0.159999999999997, 147.63, 6.93217356
pinpoint, bun, 2048, 8.30000000000001, 173.36, 7.33537737
pinpoint, bun, 2048, 0.830000000000013, 188.55, 6.96281992
pinpoint, bun, 2048, 4.84, 172.5, 7.17105614
pinpoint, bun, 2048, 0.389999999999986, 151.74, 6.99864481
pinpoint, bun, 2048, 0, 160.86, 6.95102902
pinpoint, bun, 2048, 0.919999999999987, 157.02, 6.96238814
pinpoint, bun, 2048, 1.24000000000001, 154.33, 6.93326191
pinpoint, bun, 2048, 1.16999999999999, 161.59, 6.98668469
pinpoint, bun, 2048, 2.44999999999999, 173.19, 7.02476919
pinpoint, bun, 2048, 1.84, 191.07, 7.03076781
pinpoint, bun, 2048, 0.5, 155.93, 6.96971987
pinpoint, bun, 2048, 1.52000000000001, 144.28, 6.96212709
pinpoint, bun, 2048, 0.0999999999999943, 143.3, 6.93053072
pinpoint, bun, 2048, 0, 138.2, 6.81630582
pinpoint, bun, 4096, 6.26000000000002, 392.42, 12.29481965
pinpoint, bun, 4096, 4.56, 314.07, 12.10174815
pinpoint, bun, 4096, 1.65000000000001, 308.79, 11.99596250
pinpoint, bun, 4096, 2.06, 304.05, 11.95772519
pinpoint, bun, 4096, 1.44000000000003, 330.39, 11.98528704
pinpoint, bun, 4096, 1.69000000000003, 328.44, 11.95278602
pinpoint, bun, 4096, 3.59, 300.04, 12.07362644
pinpoint, bun, 4096, 3.28, 317.25, 12.10467261
pinpoint, bun, 4096, 1.10000000000002, 288.81, 11.95872998
pinpoint, bun, 4096, 6.91000000000003, 393.23, 12.35349179
pinpoint, bun, 4096, 3.89000000000001, 297.91, 12.12092070
pinpoint, bun, 4096, 3.74000000000001, 315.86, 12.10996706
pinpoint, bun, 4096, 4.08000000000001, 305.78, 12.15274684
pinpoint, bun, 4096, 7, 388.36, 12.22311915
pinpoint, bun, 4096, 0, 302.89, 11.87379549
pinpoint, deno, 1024, 0, 176.63, 6.87106107
pinpoint, deno, 1024, 0, 163.42, 6.89554220
pinpoint, deno, 1024, 4.87, 191.18, 7.12838162
pinpoint, deno, 1024, 5.40000000000001, 182.2, 7.11527383
pinpoint, deno, 1024, 1.78, 167.92, 6.97094071
pinpoint, deno, 1024, 0, 203.72, 6.95497212
pinpoint, deno, 1024, 0, 202.52, 6.91833247
pinpoint, deno, 1024, 1.59999999999999, 187.29, 6.96692569
pinpoint, deno, 1024, 0, 166.8, 6.81297470
pinpoint, deno, 1024, 0.509999999999991, 161.33, 6.88840728
pinpoint, deno, 1024, 0, 164.37, 6.86262203
pinpoint, deno, 1024, 0.439999999999998, 172.17, 6.88292850
pinpoint, deno, 1024, 0, 165.78, 6.85285632
pinpoint, deno, 1024, 3.81999999999999, 176.9, 7.01008046
pinpoint, deno, 1024, 0, 163.43, 6.75352344
pinpoint, deno, 2048, 16.77, 605.91, 18.55548444
pinpoint, deno, 2048, 0, 462.15, 16.68314817
pinpoint, deno, 2048, 0, 445.8, 16.85971436
pinpoint, deno, 2048, 0, 498.82, 17.64281727
pinpoint, deno, 2048, 0, 484.76, 16.77871655
pinpoint, deno, 2048, 0, 467.48, 16.81023670
pinpoint, deno, 2048, 8.37, 550.68, 18.15667322
pinpoint, deno, 2048, 5.67000000000002, 527.11, 18.14677268
pinpoint, deno, 2048, 64.08, 765.86, 21.05607548
pinpoint, deno, 2048, 0, 507.56, 16.89198155
pinpoint, deno, 2048, 0, 501.14, 17.17365436
pinpoint, deno, 2048, 0, 532.29, 17.33689441
pinpoint, deno, 2048, 8.88, 557.52, 18.16022417
pinpoint, deno, 2048, 58.66, 698.68, 20.69226902
pinpoint, deno, 2048, 0, 498.34, 17.52532082
pinpoint, deno, 4096, 0, 356.78, 15.39720831
pinpoint, deno, 4096, 0, 366.58, 15.38323153
pinpoint, deno, 4096, 13.65, 441.95, 16.14433304
pinpoint, deno, 4096, 8.38999999999999, 374.02, 15.95302478
pinpoint, deno, 4096, 0, 339.33, 15.31348353
pinpoint, deno, 4096, 0, 370.64, 14.38265302
pinpoint, deno, 4096, 0.110000000000014, 356.19, 15.33993979
pinpoint, deno, 4096, 5.53000000000003, 356, 15.71592199
pinpoint, deno, 4096, 0, 309.94, 14.48138229
pinpoint, deno, 4096, 0, 356.6, 14.85749490
pinpoint, deno, 4096, 2.57999999999998, 392.04, 15.52106551
pinpoint, deno, 4096, 0, 331.08, 14.66848687
pinpoint, deno, 4096, 0, 331.24, 15.38387293
pinpoint, deno, 4096, 9.52000000000004, 416.79, 15.70579144
pinpoint, deno, 4096, 41.72, 346.52, 15.68097720
