Tool,VM,size,RAM,ECPU,PCPU,seconds
evostar-mac-gen, 1024, 0.06, 0.02, 0.39, 0.52280646
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14487871
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14226675
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14285875
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14443475
evostar-mac-gen, 1024, 0.03, 0.00, 0.35, 0.14275558
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14227933
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14291142
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14264292
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14603983
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14376508
evostar-mac-gen, 1024, 0.04, 0.01, 0.39, 0.14409688
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14304654
evostar-mac-gen, 1024, 0.04, 0.00, 0.36, 0.14364025
evostar-mac-gen, 1024, 0.04, 0.01, 0.39, 0.14561908
evostar-mac-gen, 2048, 0.04, 0.00, 0.56, 0.18870933
evostar-mac-gen, 2048, 0.04, 0.00, 0.56, 0.19216075
evostar-mac-gen, 2048, 0.04, 0.01, 0.57, 0.18998087
evostar-mac-gen, 2048, 0.04, 0.00, 0.54, 0.19155663
evostar-mac-gen, 2048, 0.04, 0.00, 0.56, 0.18970071
evostar-mac-gen, 2048, 0.04, 0.00, 0.55, 0.19283271
evostar-mac-gen, 2048, 0.04, 0.00, 0.56, 0.18957342
evostar-mac-gen, 2048, 0.04, 0.00, 0.56, 0.19294150
evostar-mac-gen, 2048, 0.04, 0.00, 0.57, 0.18962325
evostar-mac-gen, 2048, 0.04, 0.00, 0.56, 0.19096479
evostar-mac-gen, 2048, 0.04, 0.01, 0.59, 0.18796650
evostar-mac-gen, 2048, 0.04, 0.00, 0.56, 0.19124604
evostar-mac-gen, 2048, 0.04, 0.00, 0.55, 0.19010933
evostar-mac-gen, 2048, 0.04, 0.00, 0.59, 0.18855037
evostar-mac-gen, 2048, 0.04, 0.00, 0.57, 0.18924317
evostar-mac-gen, 4096, 0.06, 0.01, 0.94, 0.29023275
evostar-mac-gen, 4096, 0.06, 0.00, 0.96, 0.28530112
evostar-mac-gen, 4096, 0.06, 0.00, 0.96, 0.28631979
evostar-mac-gen, 4096, 0.06, 0.00, 0.95, 0.28535925
evostar-mac-gen, 4096, 0.06, 0.00, 0.96, 0.28490175
evostar-mac-gen, 4096, 0.06, 0.00, 0.94, 0.28237350
evostar-mac-gen, 4096, 0.06, 0.00, 0.95, 0.28583071
evostar-mac-gen, 4096, 0.06, 0.00, 0.97, 0.28475304
evostar-mac-gen, 4096, 0.06, 0.00, 0.96, 0.28390579
evostar-mac-gen, 4096, 0.06, 0.01, 0.98, 0.28315846
evostar-mac-gen, 4096, 0.06, 0.00, 0.94, 0.28461358
evostar-mac-gen, 4096, 0.06, 0.01, 0.99, 0.28576654
evostar-mac-gen, 4096, 0.06, 0.00, 0.96, 0.28304887
evostar-mac-gen, 4096, 0.06, 0.01, 0.97, 0.28459117
evostar-mac-gen, 4096, 0.06, 0.00, 0.97, 0.28454925
