Platform,size,GPU,PKG,seconds
lion-zig-gen, 512, 32.85, 84.95, 1.57046945
lion-zig-gen, 512, 34.93, 87.37, 1.56422302
lion-zig-gen, 512, 36.92, 91.89, 1.57081214
lion-zig-gen, 512, 33.41, 84.48, 1.55764141
lion-zig-gen, 512, 32.01, 79.25, 1.54456253
lion-zig-gen, 512, 32.84, 82.92, 1.57584756
lion-zig-gen, 512, 31.91, 85.95, 1.52497228
lion-zig-gen, 512, 33.15, 84.94, 1.52926272
lion-zig-gen, 512, 32.12, 91.34, 1.53610621
lion-zig-gen, 512, 33.14, 84.07, 1.55554992
lion-zig-gen, 512, 33.40, 92.44, 1.57783177
lion-zig-gen, 512, 34.71, 89.98, 1.54178865
lion-zig-gen, 512, 35.91, 96.00, 1.57529886
lion-zig-gen, 512, 33.74, 81.29, 1.58947236
lion-zig-gen, 512, 37.56, 94.37, 1.58202134
lion-zig-gen, 1024, 65.56, 170.64, 3.06839595
lion-zig-gen, 1024, 62.68, 171.36, 3.03969140
lion-zig-gen, 1024, 63.95, 167.68, 3.05846511
lion-zig-gen, 1024, 62.72, 161.56, 2.96587473
lion-zig-gen, 1024, 64.74, 166.09, 3.05096419
lion-zig-gen, 1024, 63.91, 165.45, 3.08247387
lion-zig-gen, 1024, 63.59, 166.84, 3.00361342
lion-zig-gen, 1024, 66.36, 165.12, 3.10922050
lion-zig-gen, 1024, 69.20, 170.82, 3.06894440
lion-zig-gen, 1024, 63.13, 160.44, 3.03549764
lion-zig-gen, 1024, 66.32, 177.41, 2.98490006
lion-zig-gen, 1024, 63.22, 165.53, 3.04803167
lion-zig-gen, 1024, 76.07, 194.66, 3.04849166
lion-zig-gen, 1024, 64.26, 197.21, 3.04514840
lion-zig-gen, 1024, 64.82, 175.90, 3.04998423
lion-zig-gen, 2048, 129.51, 362.69, 6.06256686
lion-zig-gen, 2048, 138.15, 389.27, 5.97231096
lion-zig-gen, 2048, 128.12, 349.62, 5.97076316
lion-zig-gen, 2048, 127.38, 332.58, 5.95672124
lion-zig-gen, 2048, 133.86, 387.31, 6.11091441
lion-zig-gen, 2048, 134.08, 355.97, 5.96330137
lion-zig-gen, 2048, 125.95, 345.87, 6.07468356
lion-zig-gen, 2048, 121.54, 311.67, 5.88939559
lion-zig-gen, 2048, 131.73, 353.91, 5.97263953
lion-zig-gen, 2048, 124.05, 335.08, 5.94795238
lion-zig-gen, 2048, 132.42, 341.22, 6.12165820
lion-zig-gen, 2048, 130.16, 367.30, 6.08296482
lion-zig-gen, 2048, 145.41, 412.25, 6.09731157
lion-zig-gen, 2048, 133.53, 362.55, 6.02332950
lion-zig-gen, 2048, 144.78, 402.96, 6.10175847
